MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,OddHome,OddDraw,OddAway,Over25,Under25,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeCorners,AwayCorners
2001-04-15,Lyon,Paris SG,2.0,0.0,1.7,3.25,4.55,,,,,,,,
2001-04-28,Bastia,Guingamp,2.0,0.0,2.0,3.0,3.45,,,,,,,,
2001-04-28,Lille,Lyon,1.0,2.0,2.3,2.95,2.85,,,,,,,,
2001-04-28,Metz,Marseille,1.0,0.0,2.3,2.5,3.6,,,,,,,,
2001-04-28,Paris SG,Monaco,1.0,1.0,1.8,3.15,4.0,,,,,,,,
2001-04-28,Rennes,Bordeaux,1.0,2.0,2.62,2.9,2.52,,,,,,,,
2001-04-28,Sedan,Toulouse,2.0,3.0,1.4,4.1,6.7,,,,,,,,
2001-04-28,St Etienne,Lens,1.0,1.0,2.1,2.95,3.25,,,,,,,,
2001-04-28,Strasbourg,Auxerre,1.0,0.0,2.65,3.0,2.4,,,,,,,,
2001-04-29,Troyes,Nantes,0.0,1.0,2.8,2.95,2.35,,,,,,,,
2001-05-04,Lens,Troyes,1.0,1.0,2.05,3.1,3.3,,,,,,,,
2001-05-12,Auxerre,Rennes,0.0,1.0,2.2,3.0,3.05,,,,,,,,
2001-05-12,Bordeaux,Sedan,2.0,2.0,1.47,3.65,6.15,,,,,,,,
2001-05-12,Guingamp,Troyes,1.0,1.0,2.15,3.05,3.1,,,,,,,,
2001-05-12,Lyon,Strasbourg,5.0,0.0,1.22,5.2,9.5,,,,,,,,
2001-05-12,Marseille,Bastia,2.0,1.0,1.55,3.5,5.4,,,,,,,,
2001-05-12,Monaco,Lens,0.0,0.0,1.75,3.2,4.3,,,,,,,,
2001-05-12,Nantes,St Etienne,1.0,0.0,1.22,5.2,9.5,,,,,,,,
2001-05-12,Paris SG,Lille,2.0,2.0,2.17,3.1,3.0,,,,,,,,
