fecha,team1,team2,league,market,label,prob,hit,mia,cuota
2026-07-04,Colombia,Ghana,mundial 2026,Goles,"Más de 2.5 goles",0.3894,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Goles,"Más de 1.5 goles",0.6668,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,BTTS,"Ambos anotan",0.3667,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,BTTS,"No ambos anotan",0.6333,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners totales +9.5",0.2690,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners totales +8.5",0.3345,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners totales +7.5",0.4105,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners totales +6.5",0.4962,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners totales +5.5",0.5896,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners totales +4.5",0.6868,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners totales +3.5",0.7822,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners totales +2.5",0.8684,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Colombia +4.5",0.1777,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Colombia +3.5",0.3433,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Colombia +2.5",0.5673,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Colombia +1.5",0.7945,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Ghana +6.5",0.1470,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Ghana +5.5",0.2673,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Ghana +4.5",0.4341,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Ghana +3.5",0.6271,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Córners,"Córners Ghana +2.5",0.8056,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"Tiros a puerta totales +9.5",0.1387,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.2303,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.3538,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.5017,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.6567,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"Tiros a puerta totales +4.5",0.7958,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"T. a puerta Colombia +7.5",0.1639,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"T. a puerta Colombia +6.5",0.2794,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"T. a puerta Colombia +5.5",0.4326,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"T. a puerta Colombia +4.5",0.6067,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"T. a puerta Colombia +3.5",0.7717,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"T. a puerta Ghana +2.5",0.1674,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"T. a puerta Ghana +1.5",0.4094,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"T. a puerta Ghana +0.5",0.7543,0,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros a puerta,"Colombia tira más a puerta",0.7899,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros totales +21.5",0.2507,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros totales +20.5",0.3243,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros totales +19.5",0.4070,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros totales +18.5",0.4957,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros totales +17.5",0.5863,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros totales +16.5",0.6741,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros totales +15.5",0.7548,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros totales +14.5",0.8246,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Colombia +16.5",0.2665,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Colombia +15.5",0.3560,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Colombia +14.5",0.4565,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Colombia +13.5",0.5622,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Colombia +12.5",0.6661,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Colombia +11.5",0.7608,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Colombia +10.5",0.8406,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Ghana +6.5",0.1541,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Ghana +5.5",0.2771,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Ghana +4.5",0.4454,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Ghana +3.5",0.6374,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tiros,"Tiros Ghana +2.5",0.8127,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.1632,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.3234,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.5468,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Tarjetas,"Tarjetas totales +1.5",0.7804,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Mitades,"Gol en 1ª parte",0.6360,1,0,
2026-07-04,Colombia,Ghana,mundial 2026,Mitades,"Gol en 2ª parte",0.7092,0,0,
2026-07-03,Australia,Egypt,mundial 2026,1X2,"Gana Australia",0.5652,0,0,
2026-07-03,Australia,Egypt,mundial 2026,1X2,"Empate",0.2701,1,0,
2026-07-03,Australia,Egypt,mundial 2026,1X2,"Gana Egypt",0.1647,0,0,
2026-07-03,Australia,Egypt,mundial 2026,1X2,"Australia o empate (1X)",0.8353,1,0,
2026-07-03,Australia,Egypt,mundial 2026,1X2,"Egypt o empate (X2)",0.4348,1,0,
2026-07-03,Australia,Egypt,mundial 2026,1X2,"Sin empate (12)",0.7299,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Goles,"Más de 4.5 goles",0.0832,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Goles,"Más de 3.5 goles",0.1998,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Goles,"Más de 2.5 goles",0.4030,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Goles,"Más de 1.5 goles",0.6769,1,0,
2026-07-03,Australia,Egypt,mundial 2026,BTTS,"Ambos anotan",0.4185,1,0,
2026-07-03,Australia,Egypt,mundial 2026,BTTS,"No ambos anotan",0.5815,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners totales +10.5",0.2114,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners totales +9.5",0.3121,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners totales +8.5",0.4339,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners totales +7.5",0.5679,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners totales +6.5",0.7002,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners totales +5.5",0.8154,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Australia +4.5",0.1549,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Australia +3.5",0.3117,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Australia +2.5",0.5344,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Australia +1.5",0.7717,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Egypt +7.5",0.1761,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Egypt +6.5",0.2954,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Egypt +5.5",0.4507,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Egypt +4.5",0.6237,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Córners,"Córners Egypt +3.5",0.7845,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.1112,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.1986,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.3241,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.4821,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"Tiros a puerta totales +4.5",0.6525,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"Tiros a puerta totales +3.5",0.8055,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Australia +4.5",0.1034,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Australia +3.5",0.2336,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Australia +2.5",0.4456,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Australia +1.5",0.7041,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Egypt +5.5",0.0950,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Egypt +4.5",0.2028,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Egypt +3.5",0.3765,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Egypt +2.5",0.6001,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"T. a puerta Egypt +1.5",0.8161,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros a puerta,"Australia tira más a puerta",0.4419,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +20.5",0.3412,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +19.5",0.3900,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +18.5",0.4420,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +17.5",0.4967,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +16.5",0.5532,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +15.5",0.6105,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +14.5",0.6674,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +13.5",0.7226,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +12.5",0.7748,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +11.5",0.8228,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros totales +10.5",0.8655,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Australia +8.5",0.1625,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Australia +7.5",0.2689,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Australia +6.5",0.4086,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Australia +5.5",0.5691,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Australia +4.5",0.7272,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Australia +3.5",0.8569,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Egypt +14.5",0.2418,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Egypt +13.5",0.3345,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Egypt +12.5",0.4413,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Egypt +11.5",0.5556,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Egypt +10.5",0.6684,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Egypt +9.5",0.7706,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tiros,"Tiros Egypt +8.5",0.8546,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Tarjetas,"Tarjetas totales +7.5",0.0880,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tarjetas,"Tarjetas totales +6.5",0.1712,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tarjetas,"Tarjetas totales +5.5",0.3000,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.4712,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.6606,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.8283,0,0,
2026-07-03,Australia,Egypt,mundial 2026,Mitades,"Gol en 1ª parte",0.6443,1,0,
2026-07-03,Australia,Egypt,mundial 2026,Mitades,"Gol en 2ª parte",0.7173,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,1X2,"Gana Canada",0.2671,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,1X2,"Empate",0.3389,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,1X2,"Gana Marruecos",0.3940,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,1X2,"Canada o empate (1X)",0.6060,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,1X2,"Marruecos o empate (X2)",0.7329,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,1X2,"Sin empate (12)",0.6611,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Goles,"Más de 3.5 goles",0.0974,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Goles,"Más de 2.5 goles",0.2501,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Goles,"Más de 1.5 goles",0.5178,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Goles,"Más de 0.5 goles",0.8198,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,BTTS,"Ambos anotan",0.3316,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,BTTS,"No ambos anotan",0.6684,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners totales +10.5",0.2353,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners totales +9.5",0.3120,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners totales +8.5",0.4026,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners totales +7.5",0.5046,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners totales +6.5",0.6128,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners totales +5.5",0.7199,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners totales +4.5",0.8171,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Canada +7.5",0.1607,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Canada +6.5",0.2751,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Canada +5.5",0.4277,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Canada +4.5",0.6021,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Canada +3.5",0.7683,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Marruecos +4.5",0.1442,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Marruecos +3.5",0.2963,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Marruecos +2.5",0.5178,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Córners,"Córners Marruecos +1.5",0.7598,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.1759,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.2916,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.4424,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +4.5",0.6122,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"Tiros a puerta totales +3.5",0.7730,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"T. a puerta Canada +4.5",0.1181,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"T. a puerta Canada +3.5",0.2571,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"T. a puerta Canada +2.5",0.4736,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"T. a puerta Canada +1.5",0.7264,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"T. a puerta Marruecos +4.5",0.1482,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"T. a puerta Marruecos +3.5",0.3021,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"T. a puerta Marruecos +2.5",0.5242,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"T. a puerta Marruecos +1.5",0.7643,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros a puerta,"Canada tira más a puerta",0.4808,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +16.5",0.2804,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +15.5",0.3387,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +14.5",0.4034,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +13.5",0.4734,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +12.5",0.5469,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +11.5",0.6218,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +10.5",0.6955,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +9.5",0.7649,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros totales +8.5",0.8275,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Canada +9.5",0.1331,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Canada +8.5",0.2229,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Canada +7.5",0.3448,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Canada +6.5",0.4923,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Canada +5.5",0.6481,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Canada +4.5",0.7894,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Marruecos +9.5",0.1792,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Marruecos +8.5",0.2833,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Marruecos +7.5",0.4153,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Marruecos +6.5",0.5643,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Marruecos +5.5",0.7112,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tiros,"Tiros Marruecos +4.5",0.8354,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tarjetas,"Tarjetas totales +4.5",0.1543,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tarjetas,"Tarjetas totales +3.5",0.3109,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tarjetas,"Tarjetas totales +2.5",0.5336,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Tarjetas,"Tarjetas totales +1.5",0.7711,1,0,
2026-07-04,Canada,Marruecos,mundial 2026,Mitades,"Gol en 1ª parte",0.5404,0,0,
2026-07-04,Canada,Marruecos,mundial 2026,Mitades,"Gol en 2ª parte",0.6133,1,0,
2026-07-04,Paraguay,France,mundial 2026,1X2,"Gana Paraguay",0.0433,0,0,
2026-07-04,Paraguay,France,mundial 2026,1X2,"Empate",0.1197,0,0,
2026-07-04,Paraguay,France,mundial 2026,1X2,"Gana France",0.8370,1,0,
2026-07-04,Paraguay,France,mundial 2026,1X2,"Paraguay o empate (1X)",0.1630,0,0,
2026-07-04,Paraguay,France,mundial 2026,1X2,"France o empate (X2)",0.9567,1,0,
2026-07-04,Paraguay,France,mundial 2026,1X2,"Sin empate (12)",0.8803,1,0,
2026-07-04,Paraguay,France,mundial 2026,Goles,"Más de 6.5 goles",0.0889,0,0,
2026-07-04,Paraguay,France,mundial 2026,Goles,"Más de 5.5 goles",0.1917,0,0,
2026-07-04,Paraguay,France,mundial 2026,Goles,"Más de 4.5 goles",0.3483,0,0,
2026-07-04,Paraguay,France,mundial 2026,Goles,"Más de 3.5 goles",0.5470,0,0,
2026-07-04,Paraguay,France,mundial 2026,Goles,"Más de 2.5 goles",0.7487,0,0,
2026-07-04,Paraguay,France,mundial 2026,BTTS,"Ambos anotan",0.5050,0,0,
2026-07-04,Paraguay,France,mundial 2026,BTTS,"No ambos anotan",0.4950,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners totales +11.5",0.2335,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners totales +10.5",0.2972,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners totales +9.5",0.3718,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners totales +8.5",0.4562,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners totales +7.5",0.5480,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners totales +6.5",0.6435,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners totales +5.5",0.7373,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners totales +4.5",0.8231,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners Paraguay +3.5",0.1209,0,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners Paraguay +2.5",0.2892,0,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners Paraguay +1.5",0.5588,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners Paraguay +0.5",0.8465,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners France +9.5",0.1449,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners France +8.5",0.2387,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners France +7.5",0.3638,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners France +6.5",0.5121,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners France +5.5",0.6660,1,0,
2026-07-04,Paraguay,France,mundial 2026,Córners,"Córners France +4.5",0.8028,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"Tiros a puerta totales +10.5",0.1553,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"Tiros a puerta totales +9.5",0.2466,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"Tiros a puerta totales +8.5",0.3653,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"Tiros a puerta totales +7.5",0.5041,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"Tiros a puerta totales +6.5",0.6483,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"Tiros a puerta totales +5.5",0.7795,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta Paraguay +3.5",0.1594,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta Paraguay +2.5",0.3475,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta Paraguay +1.5",0.6177,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta Paraguay +0.5",0.8762,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta France +8.5",0.1150,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta France +7.5",0.2041,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta France +6.5",0.3310,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta France +5.5",0.4895,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta France +4.5",0.6591,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"T. a puerta France +3.5",0.8103,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros a puerta,"Paraguay tira más a puerta",0.2714,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +20.5",0.3078,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +19.5",0.3770,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +18.5",0.4519,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +17.5",0.5305,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +16.5",0.6098,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +15.5",0.6866,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +14.5",0.7578,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +13.5",0.8209,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros totales +12.5",0.8739,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros Paraguay +7.5",0.0941,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros Paraguay +6.5",0.1806,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros Paraguay +5.5",0.3124,0,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros Paraguay +4.5",0.4847,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros Paraguay +3.5",0.6725,1,0,
2026-07-04,Paraguay,France,mundial 2026,Tiros,"Tiros Paraguay +2.5",0.8362,1,0,
